TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
2095,2009-22,2009102406,22.3,125.4,20.496915819240005,123.21049200804926
2095,2009-22,2009102412,23.1,125.80000000000001,21.845257171499636,125.19702168628686
2095,2009-22,2009102418,23.5,126.7,22.779468165485977,127.88246992211809
2095,2009-22,2009102500,24.3,127.4,26.056356690158513,127.98200086511328
2095,2009-22,2009102506,25.0,128.70000000000002,26.24245756565335,128.65378862151266
2095,2009-22,2009102512,25.700000000000003,130.20000000000002,26.6778905391263,128.60305874300064
2095,2009-22,2009102518,26.5,131.70000000000002,26.06126831071747,131.45110472447428
2095,2009-22,2009102600,27.5,133.4,27.595662043277375,131.229451317379
2095,2009-22,2009102606,29.1,135.8,28.483011189976413,134.8614574470472
2095,2009-22,2009102612,31.3,139.1,29.289335761592977,137.1491329637479
2095,2009-22,2009102618,34.0,142.8,30.04869303809812,138.82150207625034
2095,2009-22,2009102700,38.300000000000004,146.1,31.685798958476088,140.86412004341844
2095,2009-22,2009102706,41.800000000000004,149.0,35.137251647259106,145.9231406066447
2095,2009-22,2009102712,44.300000000000004,151.6,38.802510054687545,152.81233659327526
2095,2009-22,2009102718,46.2,155.5,41.714112617981755,157.69658086845794
2095,2009-22,2009102800,47.900000000000006,159.3,46.84916214311609,157.6762714321151
2095,2009-22,2009102806,49.5,162.70000000000002,47.22579663805092,158.8624560354448
2095,2009-22,2009102812,50.5,164.8,46.77219182348246,160.40537941308213
2097,2009-24,2009102718,15.9,140.20000000000002,15.079053378770379,141.12995711714998
2097,2009-24,2009102800,16.2,138.5,16.347182151012493,139.70396095818768
2097,2009-24,2009102806,16.2,137.0,17.431836421257078,138.05501461645505
2097,2009-24,2009102812,16.2,135.4,18.35892861709807,137.1610857307644
2097,2009-24,2009102818,16.3,133.9,17.22919009981314,133.84829023585365
2097,2009-24,2009102900,16.1,132.20000000000002,17.80512369013744,132.41759140669194
2097,2009-24,2009102906,16.0,130.6,17.215503017910788,132.07632417953369
2097,2009-24,2009102912,16.0,128.9,16.949788800954206,130.35272833776983
2097,2009-24,2009102918,15.700000000000001,127.5,17.208494120229492,128.63584113311111
2097,2009-24,2009103000,15.3,125.7,16.150243700563326,126.72998038428986
2097,2009-24,2009103006,14.9,124.60000000000001,16.330525667395076,125.2384844683723
2097,2009-24,2009103012,14.600000000000001,123.30000000000001,16.50809815038716,123.36450362287204
2097,2009-24,2009103018,14.3,121.80000000000001,15.84281482889092,123.00411861110216
2097,2009-24,2009103100,14.100000000000001,120.2,14.65446199032166,120.04993196978982
2097,2009-24,2009103106,14.100000000000001,119.0,14.79483584574103,120.687623720803
2097,2009-24,2009103112,14.100000000000001,117.80000000000001,14.493788013875491,118.9236841573138
2097,2009-24,2009103118,14.0,116.4,13.949131840080607,116.99321452766983
2097,2009-24,2009110100,13.9,115.4,13.867207379306787,114.7767301666
2097,2009-24,2009110106,13.8,114.5,14.764124942001441,114.93003704840957
2097,2009-24,2009110112,13.8,113.60000000000001,14.640323026803674,114.22185659407451
2097,2009-24,2009110118,13.8,112.2,13.890081634170084,112.1861354443904
2097,2009-24,2009110200,13.4,111.0,13.91523921197064,111.98963555504797
2097,2009-24,2009110206,12.9,109.7,13.8055868455146,111.43971235315635
2097,2009-24,2009110212,12.8,108.5,14.018180676813923,110.7708933919908
2097,2009-24,2009110218,12.700000000000001,107.0,13.56607274761382,107.78465663605272
2100,2009-27,2009112400,8.9,145.8,9.859725927017909,148.32943289735942
2100,2009-27,2009112406,8.9,145.5,9.716133322388384,146.30997789901696
2100,2009-27,2009112412,9.200000000000001,145.0,10.067782575530597,143.40953552908238
2100,2009-27,2009112418,9.700000000000001,144.3,9.569403363315782,142.80434276416145
2100,2009-27,2009112500,10.700000000000001,143.8,9.63220037887405,143.40497245593832
2100,2009-27,2009112506,11.600000000000001,143.0,9.60239000158428,143.71066551738338
2100,2009-27,2009112512,12.600000000000001,142.20000000000002,10.341449632760035,142.2216670760917
2100,2009-27,2009112518,13.600000000000001,141.4,11.529494950828425,140.75798358694712
2100,2009-27,2009112600,14.5,140.70000000000002,14.359276240066013,140.9768259688351
2100,2009-27,2009112606,15.200000000000001,140.0,15.202723911868514,139.9732021419869
2100,2009-27,2009112612,15.8,139.70000000000002,16.643571660975237,139.32463795951907
2100,2009-27,2009112618,16.3,139.3,17.725014059371066,138.76707537159882
2100,2009-27,2009112700,16.900000000000002,139.20000000000002,18.449795016069512,138.85955745751934
2100,2009-27,2009112706,17.8,139.20000000000002,18.45406542000801,138.4164747356026
2100,2009-27,2009112712,18.3,139.0,18.883438171697495,139.36023786374687
2100,2009-27,2009112718,18.7,139.0,18.8204820861171,138.84684049483224
2100,2009-27,2009112800,19.0,139.0,19.810041060007155,139.3081512012284
2100,2009-27,2009112806,19.1,139.20000000000002,21.61206461278208,140.06264379958182
2100,2009-27,2009112812,19.1,139.3,21.038225673585533,139.16192818652203
2100,2009-27,2009112818,19.200000000000003,139.4,21.28047815208419,139.59195378122752
2100,2009-27,2009112900,19.3,139.4,21.08793079405149,139.65933325244094
2100,2009-27,2009112906,19.400000000000002,139.4,20.866931326440632,140.72231670450148
