TID,KEY,TIME,LAT,LONG,PRED_LAT,PRED_LONG
1934,2003-22,2003110112,18.400000000000002,121.2,17.23031234741211,120.36689758300781
1934,2003-22,2003110118,19.400000000000002,120.80000000000001,18.1052188873291,120.09548950195312
1934,2003-22,2003110200,20.1,120.7,19.113189697265625,120.76549530029297
1934,2003-22,2003110206,20.6,120.7,19.85137367248535,120.52887725830078
1934,2003-22,2003110212,21.3,120.9,20.94117546081543,119.77529907226562
1934,2003-22,2003110218,22.0,121.30000000000001,22.53119659423828,120.17376708984375
1934,2003-22,2003110300,22.900000000000002,122.10000000000001,23.748559951782227,121.4709243774414
1934,2003-22,2003110306,23.200000000000003,122.60000000000001,24.176158905029297,123.2922134399414
1934,2003-22,2003110312,23.6,123.4,23.693737030029297,123.16461944580078
1934,2003-22,2003110318,24.0,124.0,23.47470474243164,123.62519836425781
1934,2003-22,2003110400,24.3,124.2,24.208303451538086,124.698486328125
1934,2003-22,2003110406,24.700000000000003,123.7,23.69390296936035,124.13410186767578
1934,2003-22,2003110412,25.0,123.5,24.348459243774414,124.67303466796875
1934,2003-22,2003110418,25.5,123.30000000000001,24.980077743530273,125.30033111572266
1934,2003-22,2003110500,26.5,123.5,26.36355972290039,125.5770034790039
1934,2003-22,2003110506,28.5,124.9,28.382808685302734,125.57438659667969
1934,2003-22,2003110512,29.8,127.0,29.214664459228516,126.74978637695312
1934,2003-22,2003110518,30.6,128.70000000000002,30.655397415161133,129.4338836669922
1934,2003-22,2003110600,30.8,130.8,30.902742385864258,129.12472534179688
1935,2003-23,2003111318,12.200000000000001,125.0,12.105705261230469,124.54586029052734
1935,2003-23,2003111400,11.700000000000001,123.2,12.950572967529297,123.34754180908203
1935,2003-23,2003111406,11.9,121.7,12.608443260192871,121.9718246459961
1935,2003-23,2003111412,12.100000000000001,120.5,12.581605911254883,120.71446228027344
1935,2003-23,2003111418,12.200000000000001,119.10000000000001,12.169157028198242,119.3014144897461
1935,2003-23,2003111500,12.600000000000001,117.80000000000001,11.558744430541992,117.84355163574219
1935,2003-23,2003111506,13.200000000000001,116.60000000000001,12.7581787109375,116.18744659423828
1935,2003-23,2003111512,13.8,115.80000000000001,13.40180778503418,115.89038848876953
1935,2003-23,2003111518,14.0,114.80000000000001,13.370993614196777,114.80303955078125
1935,2003-23,2003111600,14.3,114.0,13.690794944763184,113.53502655029297
1935,2003-23,2003111606,14.600000000000001,113.2,14.330947875976562,113.21669006347656
1935,2003-23,2003111612,15.0,112.2,15.045331954956055,112.5416259765625
1935,2003-23,2003111618,15.5,111.2,14.752361297607422,111.4721908569336
1935,2003-23,2003111700,16.0,110.60000000000001,15.652840614318848,110.89334106445312
1935,2003-23,2003111706,16.3,109.80000000000001,15.56997013092041,110.7939453125
1935,2003-23,2003111712,16.7,109.60000000000001,16.160816192626953,109.51058197021484
1935,2003-23,2003111718,17.5,109.10000000000001,17.091629028320312,108.84165954589844
1935,2003-23,2003111800,18.1,108.80000000000001,18.08618927001953,108.52029418945312
1935,2003-23,2003111806,18.7,108.7,17.71786880493164,107.86929321289062
1935,2003-23,2003111812,19.200000000000003,108.80000000000001,18.754045486450195,108.67694854736328
1935,2003-23,2003111818,19.700000000000003,108.60000000000001,19.487520217895508,108.82244873046875
1935,2003-23,2003111900,20.3,108.60000000000001,19.416481018066406,108.18531036376953
1935,2003-23,2003111906,20.900000000000002,109.0,20.571918487548828,109.18727111816406
1935,2003-23,2003111912,21.5,109.30000000000001,21.062747955322266,109.44828033447266
1936,2003-24,2003112012,8.9,160.60000000000002,8.394941329956055,160.6918182373047
1936,2003-24,2003112018,8.8,160.20000000000002,8.79071044921875,160.90731811523438
1936,2003-24,2003112100,8.700000000000001,159.70000000000002,8.916566848754883,159.682373046875
1936,2003-24,2003112106,8.8,158.5,8.899750709533691,158.7707977294922
1936,2003-24,2003112112,8.8,156.70000000000002,9.068574905395508,157.69052124023438
1936,2003-24,2003112118,8.6,154.9,8.510319709777832,157.8722381591797
1936,2003-24,2003112200,8.700000000000001,153.60000000000002,8.366231918334961,157.16847229003906
1936,2003-24,2003112206,8.8,152.1,8.59607219696045,154.49058532714844
1936,2003-24,2003112212,8.8,150.6,8.853759765625,151.37826538085938
1936,2003-24,2003112218,8.4,149.5,8.589435577392578,149.14468383789062
1936,2003-24,2003112300,8.0,148.20000000000002,9.417142868041992,147.6153564453125
1936,2003-24,2003112306,8.1,146.6,9.288540840148926,146.57791137695312
1936,2003-24,2003112312,8.0,145.70000000000002,9.134401321411133,145.12376403808594
1936,2003-24,2003112318,7.9,144.5,8.737367630004883,144.73590087890625
1936,2003-24,2003112400,7.800000000000001,144.0,8.26241397857666,143.77731323242188
1936,2003-24,2003112406,8.5,143.3,8.69768238067627,141.6930694580078
1936,2003-24,2003112412,9.1,142.4,8.899069786071777,141.878173828125
1936,2003-24,2003112418,9.9,141.5,8.284428596496582,140.44419860839844
1936,2003-24,2003112500,10.5,140.4,8.944369316101074,140.35467529296875
1936,2003-24,2003112506,11.4,138.8,10.994220733642578,139.92498779296875
1936,2003-24,2003112512,11.8,137.8,11.794731140136719,139.19573974609375
1936,2003-24,2003112518,12.200000000000001,137.1,12.018707275390625,136.76455688476562
1936,2003-24,2003112600,12.5,136.70000000000002,13.066500663757324,136.15744018554688
1936,2003-24,2003112606,13.0,136.4,13.678018569946289,134.7640380859375
1936,2003-24,2003112612,13.5,135.9,13.618095397949219,134.7039031982422
1936,2003-24,2003112618,13.9,135.4,14.122413635253906,134.52745056152344
1936,2003-24,2003112700,14.100000000000001,134.9,15.003165245056152,134.6118927001953
1936,2003-24,2003112706,14.5,134.4,14.825088500976562,134.843505859375
1936,2003-24,2003112712,14.8,133.8,14.970373153686523,133.8759765625
1936,2003-24,2003112718,15.200000000000001,133.20000000000002,15.201078414916992,133.53024291992188
1936,2003-24,2003112800,15.5,132.9,16.051387786865234,133.06471252441406
1936,2003-24,2003112806,16.1,132.4,16.60381317138672,132.57272338867188
1936,2003-24,2003112812,16.8,131.8,16.881793975830078,131.80059814453125
1936,2003-24,2003112818,17.6,131.3,17.149921417236328,131.52008056640625
1936,2003-24,2003112900,18.400000000000002,131.0,17.70955467224121,131.6282501220703
1936,2003-24,2003112906,19.200000000000003,130.9,18.708040237426758,131.2913360595703
1936,2003-24,2003112912,20.0,131.0,19.547842025756836,130.51182556152344
1936,2003-24,2003112918,20.8,131.8,20.71169090270996,131.1593475341797
1936,2003-24,2003113000,21.8,132.6,22.271709442138672,131.85205078125
1936,2003-24,2003113006,23.0,133.8,23.870586395263672,133.7296905517578
1936,2003-24,2003113012,24.400000000000002,135.5,24.445728302001953,134.88121032714844
1936,2003-24,2003113018,26.1,137.6,25.48035430908203,137.12078857421875
1936,2003-24,2003120100,27.1,139.1,26.772109985351562,137.6750946044922
1936,2003-24,2003120106,29.3,140.3,29.45435905456543,141.0142059326172
1936,2003-24,2003120112,30.900000000000002,141.70000000000002,30.729856491088867,142.6583709716797
1936,2003-24,2003120118,32.2,144.1,33.31888961791992,146.43675231933594
1937,2003-25,2003122600,13.700000000000001,129.3,13.640892028808594,128.72598266601562
1937,2003-25,2003122606,13.9,128.70000000000002,13.928628921508789,128.09674072265625
1937,2003-25,2003122612,13.9,128.0,14.002674102783203,128.00733947753906
1937,2003-25,2003122618,13.5,127.30000000000001,13.63796329498291,127.5528335571289
